"","traveltime.mile","treated","post","scooter","origin.tract","dayofweek","month","numvehicles","totalschool","origin.area","Date","transit.routes","walk.score","bike.hubs"
"262",6.995345,TRUE,TRUE,TRUE,400,"Saturday",8,555,347,"m",2019-08-24,39,74,7
"263",3.802792,TRUE,TRUE,TRUE,400,"Saturday",8,555,347,"m",2019-08-24,39,74,7
"264",3.868904,TRUE,TRUE,TRUE,400,"Saturday",8,555,347,"m",2019-08-24,39,74,7
"265",3.246724,TRUE,TRUE,TRUE,400,"Sunday",8,555,347,"m",2019-08-25,39,74,7
"266",4.73446,TRUE,TRUE,TRUE,400,"Sunday",8,555,347,"m",2019-08-25,39,74,7
"267",5.781864,TRUE,TRUE,TRUE,400,"Sunday",8,555,347,"m",2019-08-25,39,74,7
"268",5.722313,TRUE,TRUE,TRUE,400,"Sunday",8,555,347,"m",2019-08-25,39,74,7
"269",7.102966,TRUE,TRUE,TRUE,400,"Sunday",8,555,347,"m",2019-08-25,39,74,7
"270",3.199286,TRUE,TRUE,TRUE,400,"Sunday",8,555,347,"m",2019-08-25,39,74,7
"271",3.596096,TRUE,TRUE,TRUE,400,"Monday",8,555,347,"m",2019-08-26,39,74,7
"272",4.125671,TRUE,TRUE,TRUE,400,"Monday",8,555,347,"m",2019-08-26,39,74,7
"273",4.390135,TRUE,TRUE,TRUE,400,"Monday",8,555,347,"m",2019-08-26,39,74,7
"274",5.405195,TRUE,TRUE,TRUE,400,"Monday",8,555,347,"m",2019-08-26,39,74,7
"275",5.54224,TRUE,TRUE,TRUE,400,"Monday",8,555,347,"m",2019-08-26,39,74,7
"276",7.12449,TRUE,TRUE,TRUE,400,"Monday",8,555,347,"m",2019-08-26,39,74,7
"277",3.7201,TRUE,TRUE,TRUE,400,"Tuesday",8,555,347,"m",2019-08-27,39,74,7
"278",3.874543,TRUE,TRUE,TRUE,400,"Tuesday",8,555,347,"m",2019-08-27,39,74,7
"279",5.951364,TRUE,TRUE,TRUE,400,"Tuesday",8,555,347,"m",2019-08-27,39,74,7
"280",6.262531,TRUE,TRUE,TRUE,400,"Tuesday",8,555,347,"m",2019-08-27,39,74,7
"281",8.308317,TRUE,TRUE,TRUE,400,"Tuesday",8,555,347,"m",2019-08-27,39,74,7
"282",5.035743,TRUE,TRUE,TRUE,400,"Tuesday",8,555,347,"m",2019-08-27,39,74,7
"283",3.7201,TRUE,TRUE,TRUE,400,"Wednesday",8,555,347,"m",2019-08-28,39,74,7
"284",3.641353,TRUE,TRUE,TRUE,400,"Wednesday",8,555,347,"m",2019-08-28,39,74,7
"285",5.250946,TRUE,TRUE,TRUE,400,"Wednesday",8,555,347,"m",2019-08-28,39,74,7
"286",5.631196,TRUE,TRUE,TRUE,400,"Wednesday",8,555,347,"m",2019-08-28,39,74,7
"287",6.142483,TRUE,TRUE,TRUE,400,"Wednesday",8,555,347,"m",2019-08-28,39,74,7
"288",7.339731,TRUE,TRUE,TRUE,400,"Wednesday",8,555,347,"m",2019-08-28,39,74,7
"289",3.472093,TRUE,TRUE,TRUE,400,"Thursday",8,555,347,"m",2019-08-29,39,74,7
"290",4.412674,TRUE,TRUE,TRUE,400,"Thursday",8,555,347,"m",2019-08-29,39,74,7
"291",5.466149,TRUE,TRUE,TRUE,400,"Thursday",8,555,347,"m",2019-08-29,39,74,7
"292",5.781864,TRUE,TRUE,TRUE,400,"Thursday",8,555,347,"m",2019-08-29,39,74,7
"293",5.64228,TRUE,TRUE,TRUE,400,"Thursday",8,555,347,"m",2019-08-29,39,74,7
"294",7.684117,TRUE,TRUE,TRUE,400,"Thursday",8,555,347,"m",2019-08-29,39,74,7
"295",3.695299,TRUE,TRUE,TRUE,400,"Friday",8,555,347,"m",2019-08-30,39,74,7
"296",4.538238,TRUE,TRUE,TRUE,400,"Friday",8,555,347,"m",2019-08-30,39,74,7
"297",5.55223,TRUE,TRUE,TRUE,400,"Friday",8,555,347,"m",2019-08-30,39,74,7
"298",5.800697,TRUE,TRUE,TRUE,400,"Friday",8,555,347,"m",2019-08-30,39,74,7
"299",5.722313,TRUE,TRUE,TRUE,400,"Friday",8,555,347,"m",2019-08-30,39,74,7
"300",7.598021,TRUE,TRUE,TRUE,400,"Friday",8,555,347,"m",2019-08-30,39,74,7
"301",7.641069,TRUE,TRUE,TRUE,400,"Saturday",8,555,347,"m",2019-08-31,39,74,7
"302",3.397691,TRUE,TRUE,TRUE,400,"Saturday",8,555,347,"m",2019-08-31,39,74,7
"303",3.461976,TRUE,TRUE,TRUE,400,"Saturday",8,555,347,"m",2019-08-31,39,74,7
"304",4.863581,TRUE,TRUE,TRUE,400,"Saturday",8,555,347,"m",2019-08-31,39,74,7
"305",5.913698,TRUE,TRUE,TRUE,400,"Saturday",8,555,347,"m",2019-08-31,39,74,7
"306",5.862369,TRUE,TRUE,TRUE,400,"Saturday",8,555,347,"m",2019-08-31,39,74,7
"307",4.836129,TRUE,TRUE,TRUE,400,"Sunday",9,555,347,"m",2019-09-01,39,74,7
"308",3.946294,TRUE,TRUE,TRUE,400,"Sunday",9,555,347,"m",2019-09-01,39,74,7
"309",7.18777,TRUE,TRUE,TRUE,400,"Sunday",9,555,347,"m",2019-09-01,39,74,7
"310",7.102871,TRUE,TRUE,TRUE,400,"Sunday",9,555,347,"m",2019-09-01,39,74,7
"311",9.836531,TRUE,TRUE,TRUE,400,"Sunday",9,555,347,"m",2019-09-01,39,74,7
"312",7.928875,TRUE,TRUE,TRUE,400,"Sunday",9,555,347,"m",2019-09-01,39,74,7
"313",3.472093,TRUE,TRUE,TRUE,400,"Monday",9,555,347,"m",2019-09-02,39,74,7
"314",4.261014,TRUE,TRUE,TRUE,400,"Monday",9,555,347,"m",2019-09-02,39,74,7
"315",3.067347,TRUE,TRUE,TRUE,400,"Monday",9,555,347,"m",2019-09-02,39,74,7
"316",5.386361,TRUE,TRUE,TRUE,400,"Monday",9,555,347,"m",2019-09-02,39,74,7
"317",5.482216,TRUE,TRUE,TRUE,400,"Monday",9,555,347,"m",2019-09-02,39,74,7
"318",7.059917,TRUE,TRUE,TRUE,400,"Monday",9,555,347,"m",2019-09-02,39,74,7
"319",3.496894,TRUE,TRUE,TRUE,400,"Tuesday",9,555,347,"m",2019-09-03,39,74,7
"320",6.737055,TRUE,TRUE,TRUE,400,"Tuesday",9,555,347,"m",2019-09-03,39,74,7
"321",4.05392,TRUE,TRUE,TRUE,400,"Tuesday",9,555,347,"m",2019-09-03,39,74,7
"322",5.035743,TRUE,TRUE,TRUE,400,"Tuesday",9,555,347,"m",2019-09-03,39,74,7
"323",5.235694,TRUE,TRUE,TRUE,400,"Tuesday",9,555,347,"m",2019-09-03,39,74,7
"324",5.222111,TRUE,TRUE,TRUE,400,"Tuesday",9,555,347,"m",2019-09-03,39,74,7
"325",6.441034,TRUE,TRUE,TRUE,400,"Wednesday",9,555,347,"m",2019-09-04,39,74,7
"326",5.638311,TRUE,TRUE,TRUE,400,"Wednesday",9,555,347,"m",2019-09-04,39,74,7
"327",6.022434,TRUE,TRUE,TRUE,400,"Wednesday",9,555,347,"m",2019-09-04,39,74,7
"328",5.219871,TRUE,TRUE,TRUE,400,"Wednesday",9,555,347,"m",2019-09-04,39,74,7
"329",7.038393,TRUE,TRUE,TRUE,400,"Wednesday",9,555,347,"m",2019-09-04,39,74,7
"330",3.620897,TRUE,TRUE,TRUE,400,"Wednesday",9,555,347,"m",2019-09-04,39,74,7
"331",4.736927,TRUE,TRUE,TRUE,400,"Thursday",9,555,347,"m",2019-09-05,39,74,7
"332",4.125671,TRUE,TRUE,TRUE,400,"Thursday",9,555,347,"m",2019-09-05,39,74,7
"333",8.286793,TRUE,TRUE,TRUE,400,"Thursday",9,555,347,"m",2019-09-05,39,74,7
"334",6.413041,TRUE,TRUE,TRUE,400,"Thursday",9,555,347,"m",2019-09-05,39,74,7
"335",6.667035,TRUE,TRUE,TRUE,400,"Thursday",9,555,347,"m",2019-09-05,39,74,7
"336",6.682701,TRUE,TRUE,TRUE,400,"Thursday",9,555,347,"m",2019-09-05,39,74,7
"337",3.968106,TRUE,TRUE,TRUE,400,"Friday",9,555,347,"m",2019-09-06,39,74,7
"338",4.91493,TRUE,TRUE,TRUE,400,"Friday",9,555,347,"m",2019-09-06,39,74,7
"339",5.853514,TRUE,TRUE,TRUE,400,"Friday",9,555,347,"m",2019-09-06,39,74,7
"340",6.516367,TRUE,TRUE,TRUE,400,"Friday",9,555,347,"m",2019-09-06,39,74,7
"341",6.702709,TRUE,TRUE,TRUE,400,"Friday",9,555,347,"m",2019-09-06,39,74,7
"342",7.533448,TRUE,TRUE,TRUE,400,"Friday",9,555,347,"m",2019-09-06,39,74,7
"343",5.750716936,TRUE,FALSE,TRUE,500,"Friday",7,2120,1474,"m",2019-07-12,37,62,4
"344",5.434614661,TRUE,FALSE,TRUE,500,"Friday",7,2120,1474,"m",2019-07-12,37,62,4
"345",4.240913528,TRUE,FALSE,TRUE,500,"Friday",7,2120,1474,"m",2019-07-12,37,62,4
"346",4.555319508,TRUE,FALSE,TRUE,500,"Friday",7,2120,1474,"m",2019-07-12,37,62,4
"347",5.277665175,TRUE,FALSE,TRUE,500,"Friday",7,2120,1474,"m",2019-07-12,37,62,4
"348",2.305271654,TRUE,FALSE,TRUE,500,"Friday",7,2120,1474,"m",2019-07-12,37,62,4
"349",2.253273046,TRUE,FALSE,TRUE,500,"Saturday",7,2120,1474,"m",2019-07-13,37,62,4
"350",4.860693886,TRUE,FALSE,TRUE,500,"Saturday",7,2120,1474,"m",2019-07-13,37,62,4
"351",4.157040207,TRUE,FALSE,TRUE,500,"Saturday",7,2120,1474,"m",2019-07-13,37,62,4
"352",5.335442861,TRUE,FALSE,TRUE,500,"Saturday",7,2120,1474,"m",2019-07-13,37,62,4
"353",4.092109545,TRUE,FALSE,TRUE,500,"Saturday",7,2120,1474,"m",2019-07-13,37,62,4
"354",5.886642973,TRUE,FALSE,TRUE,500,"Saturday",7,2120,1474,"m",2019-07-13,37,62,4
"355",2.114610089,TRUE,FALSE,TRUE,500,"Sunday",7,2120,1474,"m",2019-07-14,37,62,4
"356",4.896434282,TRUE,FALSE,TRUE,500,"Sunday",7,2120,1474,"m",2019-07-14,37,62,4
"357",6.555817307,TRUE,FALSE,TRUE,500,"Sunday",7,2120,1474,"m",2019-07-14,37,62,4
"358",5.295774141,TRUE,FALSE,TRUE,500,"Sunday",7,2120,1474,"m",2019-07-14,37,62,4
"359",4.206825119,TRUE,FALSE,TRUE,500,"Sunday",7,2120,1474,"m",2019-07-14,37,62,4
"360",3.844102906,TRUE,FALSE,TRUE,500,"Sunday",7,2120,1474,"m",2019-07-14,37,62,4
"361",4.293948716,TRUE,FALSE,TRUE,500,"Monday",7,2120,1474,"m",2019-07-15,37,62,4
"362",3.472092947,TRUE,FALSE,TRUE,500,"Monday",7,2120,1474,"m",2019-07-15,37,62,4
"363",4.938755659,TRUE,FALSE,TRUE,500,"Monday",7,2120,1474,"m",2019-07-15,37,62,4
"364",4.777299628,TRUE,FALSE,TRUE,500,"Monday",7,2120,1474,"m",2019-07-15,37,62,4
"365",5.384762222,TRUE,FALSE,TRUE,500,"Monday",7,2120,1474,"m",2019-07-15,37,62,4
"366",2.235940176,TRUE,FALSE,TRUE,500,"Monday",7,2120,1474,"m",2019-07-15,37,62,4
"367",5.087049729,TRUE,FALSE,TRUE,500,"Tuesday",7,2120,1474,"m",2019-07-16,37,62,4
"368",2.131942959,TRUE,FALSE,TRUE,500,"Tuesday",7,2120,1474,"m",2019-07-16,37,62,4
"369",3.670498258,TRUE,FALSE,TRUE,500,"Tuesday",7,2120,1474,"m",2019-07-16,37,62,4
"370",4.219271348,TRUE,FALSE,TRUE,500,"Tuesday",7,2120,1474,"m",2019-07-16,37,62,4
"371",4.859418219,TRUE,FALSE,TRUE,500,"Tuesday",7,2120,1474,"m",2019-07-16,37,62,4
"372",6.074848254,TRUE,FALSE,TRUE,500,"Tuesday",7,2120,1474,"m",2019-07-16,37,62,4
"373",5.03792746,TRUE,FALSE,TRUE,500,"Wednesday",7,2120,1474,"m",2019-07-17,37,62,4
"374",6.127127499,TRUE,FALSE,TRUE,500,"Wednesday",7,2120,1474,"m",2019-07-17,37,62,4
"375",2.513266089,TRUE,FALSE,TRUE,500,"Wednesday",7,2120,1474,"m",2019-07-17,37,62,4
"376",5.408713295,TRUE,FALSE,TRUE,500,"Wednesday",7,2120,1474,"m",2019-07-17,37,62,4
"377",4.841582756,TRUE,FALSE,TRUE,500,"Wednesday",7,2120,1474,"m",2019-07-17,37,62,4
"378",3.720099586,TRUE,FALSE,TRUE,500,"Wednesday",7,2120,1474,"m",2019-07-17,37,62,4
"379",2.131942959,TRUE,FALSE,TRUE,500,"Thursday",7,2120,1474,"m",2019-07-18,37,62,4
"380",4.368626085,TRUE,FALSE,TRUE,500,"Thursday",7,2120,1474,"m",2019-07-18,37,62,4
"381",4.991742006,TRUE,FALSE,TRUE,500,"Thursday",7,2120,1474,"m",2019-07-18,37,62,4
"382",5.395218071,TRUE,FALSE,TRUE,500,"Thursday",7,2120,1474,"m",2019-07-18,37,62,4
"383",4.998258739,TRUE,FALSE,TRUE,500,"Thursday",7,2120,1474,"m",2019-07-18,37,62,4
"384",3.769700914,TRUE,FALSE,TRUE,500,"Thursday",7,2120,1474,"m",2019-07-18,37,62,4
"385",5.991201462,TRUE,FALSE,TRUE,500,"Friday",7,2120,1474,"m",2019-07-19,37,62,4
"386",5.394945941,TRUE,FALSE,TRUE,500,"Friday",7,2120,1474,"m",2019-07-19,37,62,4
"387",4.340116184,TRUE,FALSE,TRUE,500,"Friday",7,2120,1474,"m",2019-07-19,37,62,4
"388",5.051309333,TRUE,FALSE,TRUE,500,"Friday",7,2120,1474,"m",2019-07-19,37,62,4
"389",2.391936002,TRUE,FALSE,TRUE,500,"Friday",7,2120,1474,"m",2019-07-19,37,62,4
"390",4.244163804,TRUE,FALSE,TRUE,500,"Friday",7,2120,1474,"m",2019-07-19,37,62,4
"391",2.790592003,TRUE,FALSE,TRUE,500,"Saturday",7,2120,1474,"m",2019-07-20,37,62,4
"392",6.41989127,TRUE,FALSE,TRUE,500,"Saturday",7,2120,1474,"m",2019-07-20,37,62,4
"393",5.372972899,TRUE,FALSE,TRUE,500,"Saturday",7,2120,1474,"m",2019-07-20,37,62,4
"394",5.573455182,TRUE,FALSE,TRUE,500,"Saturday",7,2120,1474,"m",2019-07-20,37,62,4
"395",4.804244071,TRUE,FALSE,TRUE,500,"Saturday",7,2120,1474,"m",2019-07-20,37,62,4
"396",4.216112864,TRUE,FALSE,TRUE,500,"Saturday",7,2120,1474,"m",2019-07-20,37,62,4
"397",5.677525993,TRUE,FALSE,TRUE,500,"Sunday",7,2120,1474,"m",2019-07-21,37,62,4
"398",4.430857226,TRUE,FALSE,TRUE,500,"Sunday",7,2120,1474,"m",2019-07-21,37,62,4
"399",5.19660234,TRUE,FALSE,TRUE,500,"Sunday",7,2120,1474,"m",2019-07-21,37,62,4
"400",4.216112864,TRUE,FALSE,TRUE,500,"Sunday",7,2120,1474,"m",2019-07-21,37,62,4
"401",5.170443987,TRUE,FALSE,TRUE,500,"Sunday",7,2120,1474,"m",2019-07-21,37,62,4
"402",2.287938785,TRUE,FALSE,TRUE,500,"Sunday",7,2120,1474,"m",2019-07-21,37,62,4
"403",6.879948625,TRUE,FALSE,TRUE,500,"Monday",7,2120,1474,"m",2019-07-22,37,62,4
"404",6.505670105,TRUE,FALSE,TRUE,500,"Monday",7,2120,1474,"m",2019-07-22,37,62,4
"405",4.811328798,TRUE,FALSE,TRUE,500,"Monday",7,2120,1474,"m",2019-07-22,37,62,4
"406",5.239862057,TRUE,FALSE,TRUE,500,"Monday",7,2120,1474,"m",2019-07-22,37,62,4
"407",3.449241047,TRUE,FALSE,TRUE,500,"Monday",7,2120,1474,"m",2019-07-22,37,62,4
"408",6.361790528,TRUE,FALSE,TRUE,500,"Monday",7,2120,1474,"m",2019-07-22,37,62,4
"409",2.183941567,TRUE,FALSE,TRUE,500,"Tuesday",7,2120,1474,"m",2019-07-23,37,62,4
"410",5.170443987,TRUE,FALSE,TRUE,500,"Tuesday",7,2120,1474,"m",2019-07-23,37,62,4
"411",5.2164367,TRUE,FALSE,TRUE,500,"Tuesday",7,2120,1474,"m",2019-07-23,37,62,4
"412",4.480642139,TRUE,FALSE,TRUE,500,"Tuesday",7,2120,1474,"m",2019-07-23,37,62,4
"413",6.001657311,TRUE,FALSE,TRUE,500,"Tuesday",7,2120,1474,"m",2019-07-23,37,62,4
"414",3.720099586,TRUE,FALSE,TRUE,500,"Tuesday",7,2120,1474,"m",2019-07-23,37,62,4
"415",2.773259133,TRUE,FALSE,TRUE,500,"Wednesday",7,2120,1474,"m",2019-07-24,37,62,4
"416",5.635069138,TRUE,FALSE,TRUE,500,"Wednesday",7,2120,1474,"m",2019-07-24,37,62,4
"417",4.389717512,TRUE,FALSE,TRUE,500,"Wednesday",7,2120,1474,"m",2019-07-24,37,62,4
"418",6.545361458,TRUE,FALSE,TRUE,500,"Wednesday",7,2120,1474,"m",2019-07-24,37,62,4
"419",5.692461342,TRUE,FALSE,TRUE,500,"Wednesday",7,2120,1474,"m",2019-07-24,37,62,4
"420",4.567765736,TRUE,FALSE,TRUE,500,"Wednesday",7,2120,1474,"m",2019-07-24,37,62,4
"421",5.102953547,TRUE,FALSE,TRUE,500,"Thursday",7,2120,1474,"m",2019-07-25,37,62,4
"422",2.703927655,TRUE,FALSE,TRUE,500,"Thursday",7,2120,1474,"m",2019-07-25,37,62,4
"423",4.042508217,TRUE,FALSE,TRUE,500,"Thursday",7,2120,1474,"m",2019-07-25,37,62,4
"424",5.553620822,TRUE,FALSE,TRUE,500,"Thursday",7,2120,1474,"m",2019-07-25,37,62,4
"425",6.93222787,TRUE,FALSE,TRUE,500,"Thursday",7,2120,1474,"m",2019-07-25,37,62,4
"426",5.742290326,TRUE,FALSE,TRUE,500,"Thursday",7,2120,1474,"m",2019-07-25,37,62,4
"427",5.444453691,TRUE,FALSE,TRUE,500,"Friday",7,2120,1474,"m",2019-07-26,37,62,4
"428",4.617550649,TRUE,FALSE,TRUE,500,"Friday",7,2120,1474,"m",2019-07-26,37,62,4
"429",5.672626982,TRUE,FALSE,TRUE,500,"Friday",7,2120,1474,"m",2019-07-26,37,62,4
"430",4.340116184,TRUE,FALSE,TRUE,500,"Friday",7,2120,1474,"m",2019-07-26,37,62,4
"431",2.669261916,TRUE,FALSE,TRUE,500,"Friday",7,2120,1474,"m",2019-07-26,37,62,4
"432",6.252597687,TRUE,FALSE,TRUE,500,"Friday",7,2120,1474,"m",2019-07-26,37,62,4
"433",6.608097,TRUE,FALSE,TRUE,500,"Saturday",7,2120,1474,"m",2019-07-27,37,62,4
"434",5.712296,TRUE,FALSE,TRUE,500,"Saturday",7,2120,1474,"m",2019-07-27,37,62,4
"435",4.637724,TRUE,FALSE,TRUE,500,"Saturday",7,2120,1474,"m",2019-07-27,37,62,4
"436",4.804244,TRUE,FALSE,TRUE,500,"Saturday",7,2120,1474,"m",2019-07-27,37,62,4
"437",2.755926,TRUE,FALSE,TRUE,500,"Saturday",7,2120,1474,"m",2019-07-27,37,62,4
"438",5.504021,TRUE,FALSE,TRUE,500,"Saturday",7,2120,1474,"m",2019-07-27,37,62,4
"439",4.493088,TRUE,FALSE,TRUE,500,"Sunday",7,2120,1474,"m",2019-07-28,37,62,4
"440",3.620897,TRUE,FALSE,TRUE,500,"Sunday",7,2120,1474,"m",2019-07-28,37,62,4
"441",4.670078,TRUE,FALSE,TRUE,500,"Sunday",7,2120,1474,"m",2019-07-28,37,62,4
"442",4.978424,TRUE,FALSE,TRUE,500,"Sunday",7,2120,1474,"m",2019-07-28,37,62,4
"443",5.301115,TRUE,FALSE,TRUE,500,"Sunday",7,2120,1474,"m",2019-07-28,37,62,4
"444",2.166609,TRUE,FALSE,TRUE,500,"Sunday",7,2120,1474,"m",2019-07-28,37,62,4
"445",4.839584,TRUE,FALSE,TRUE,500,"Monday",7,2120,1474,"m",2019-07-29,37,62,4
"446",4.405965,TRUE,FALSE,TRUE,500,"Monday",7,2120,1474,"m",2019-07-29,37,62,4
"447",3.298488,TRUE,FALSE,TRUE,500,"Monday",7,2120,1474,"m",2019-07-29,37,62,4
"448",2.149276,TRUE,FALSE,TRUE,500,"Monday",7,2120,1474,"m",2019-07-29,37,62,4
"449",5.520688,TRUE,FALSE,TRUE,500,"Monday",7,2120,1474,"m",2019-07-29,37,62,4
"450",4.932175,TRUE,FALSE,TRUE,500,"Monday",7,2120,1474,"m",2019-07-29,37,62,4
"451",4.720578,TRUE,FALSE,TRUE,500,"Tuesday",7,2120,1474,"m",2019-07-30,37,62,4
"452",3.323289,TRUE,FALSE,TRUE,500,"Tuesday",7,2120,1474,"m",2019-07-30,37,62,4
"453",6.168951,TRUE,FALSE,TRUE,500,"Tuesday",7,2120,1474,"m",2019-07-30,37,62,4
"454",4.667336,TRUE,FALSE,TRUE,500,"Tuesday",7,2120,1474,"m",2019-07-30,37,62,4
"455",5.134704,TRUE,FALSE,TRUE,500,"Tuesday",7,2120,1474,"m",2019-07-30,37,62,4
"456",2.755926,TRUE,FALSE,TRUE,500,"Tuesday",7,2120,1474,"m",2019-07-30,37,62,4
"457",4.956002,TRUE,FALSE,TRUE,500,"Wednesday",7,2120,1474,"m",2019-07-31,37,62,4
"458",2.461267,TRUE,FALSE,TRUE,500,"Wednesday",7,2120,1474,"m",2019-07-31,37,62,4
"459",4.331287,TRUE,FALSE,TRUE,500,"Wednesday",7,2120,1474,"m",2019-07-31,37,62,4
"460",3.596096,TRUE,FALSE,TRUE,500,"Wednesday",7,2120,1474,"m",2019-07-31,37,62,4
"461",5.823908,TRUE,FALSE,TRUE,500,"Wednesday",7,2120,1474,"m",2019-07-31,37,62,4
"462",5.057762,TRUE,FALSE,TRUE,500,"Wednesday",7,2120,1474,"m",2019-07-31,37,62,4
"463",6.063954,TRUE,FALSE,TRUE,500,"Thursday",8,2120,1474,"m",2019-08-01,37,62,4
"464",5.202523,TRUE,FALSE,TRUE,500,"Thursday",8,2120,1474,"m",2019-08-01,37,62,4
"465",4.46412,TRUE,FALSE,TRUE,500,"Thursday",8,2120,1474,"m",2019-08-01,37,62,4
"466",6.208155,TRUE,FALSE,TRUE,500,"Thursday",8,2120,1474,"m",2019-08-01,37,62,4
"467",2.738593,TRUE,FALSE,TRUE,500,"Thursday",8,2120,1474,"m",2019-08-01,37,62,4
"468",7.120433,TRUE,FALSE,TRUE,500,"Thursday",8,2120,1474,"m",2019-08-01,37,62,4
"469",2.166609,TRUE,FALSE,TRUE,500,"Friday",8,2120,1474,"m",2019-08-02,37,62,4
"470",5.289579,TRUE,FALSE,TRUE,500,"Friday",8,2120,1474,"m",2019-08-02,37,62,4
"471",4.605104,TRUE,FALSE,TRUE,500,"Friday",8,2120,1474,"m",2019-08-02,37,62,4
"472",5.256105,TRUE,FALSE,TRUE,500,"Friday",8,2120,1474,"m",2019-08-02,37,62,4
"473",4.141711,TRUE,FALSE,TRUE,500,"Friday",8,2120,1474,"m",2019-08-02,37,62,4
"474",6.085304,TRUE,FALSE,TRUE,500,"Friday",8,2120,1474,"m",2019-08-02,37,62,4
"475",4.617551,TRUE,FALSE,TRUE,500,"Saturday",8,2120,1474,"m",2019-08-03,37,62,4
"476",5.468281,TRUE,FALSE,TRUE,500,"Saturday",8,2120,1474,"m",2019-08-03,37,62,4
"477",2.305272,TRUE,FALSE,TRUE,500,"Saturday",8,2120,1474,"m",2019-08-03,37,62,4
"478",6.806758,TRUE,FALSE,TRUE,500,"Saturday",8,2120,1474,"m",2019-08-03,37,62,4
"479",5.632958,TRUE,FALSE,TRUE,500,"Saturday",8,2120,1474,"m",2019-08-03,37,62,4
"480",4.290515,TRUE,FALSE,TRUE,500,"Saturday",8,2120,1474,"m",2019-08-03,37,62,4
"481",4.860694,TRUE,FALSE,TRUE,500,"Sunday",8,2120,1474,"m",2019-08-04,37,62,4
"482",2.027946,TRUE,FALSE,TRUE,500,"Sunday",8,2120,1474,"m",2019-08-04,37,62,4
"483",5.573455,TRUE,FALSE,TRUE,500,"Sunday",8,2120,1474,"m",2019-08-04,37,62,4
"484",4.067309,TRUE,FALSE,TRUE,500,"Sunday",8,2120,1474,"m",2019-08-04,37,62,4
"485",4.430857,TRUE,FALSE,TRUE,500,"Sunday",8,2120,1474,"m",2019-08-04,37,62,4
"486",5.646158,TRUE,FALSE,TRUE,500,"Sunday",8,2120,1474,"m",2019-08-04,37,62,4
"487",2.409269,TRUE,FALSE,TRUE,500,"Monday",8,2120,1474,"m",2019-08-05,37,62,4
"488",5.133822,TRUE,FALSE,TRUE,500,"Monday",8,2120,1474,"m",2019-08-05,37,62,4
"489",5.527848,TRUE,FALSE,TRUE,500,"Monday",8,2120,1474,"m",2019-08-05,37,62,4
"490",4.704674,TRUE,FALSE,TRUE,500,"Monday",8,2120,1474,"m",2019-08-05,37,62,4
"491",4.938756,TRUE,FALSE,TRUE,500,"Monday",8,2120,1474,"m",2019-08-05,37,62,4
"492",4.240914,TRUE,FALSE,TRUE,500,"Monday",8,2120,1474,"m",2019-08-05,37,62,4
"493",6.116672,TRUE,FALSE,TRUE,500,"Tuesday",8,2120,1474,"m",2019-08-06,37,62,4
"494",2.166609,TRUE,FALSE,TRUE,500,"Tuesday",8,2120,1474,"m",2019-08-06,37,62,4
"495",5.492108,TRUE,FALSE,TRUE,500,"Tuesday",8,2120,1474,"m",2019-08-06,37,62,4
"496",5.01583,TRUE,FALSE,TRUE,500,"Tuesday",8,2120,1474,"m",2019-08-06,37,62,4
"497",4.899087,TRUE,FALSE,TRUE,500,"Tuesday",8,2120,1474,"m",2019-08-06,37,62,4
"498",3.422492,TRUE,FALSE,TRUE,500,"Tuesday",8,2120,1474,"m",2019-08-06,37,62,4
"499",6.116672,TRUE,FALSE,TRUE,500,"Wednesday",8,2120,1474,"m",2019-08-07,37,62,4
"500",2.270606,TRUE,FALSE,TRUE,500,"Wednesday",8,2120,1474,"m",2019-08-07,37,62,4
"501",4.740412,TRUE,FALSE,TRUE,500,"Wednesday",8,2120,1474,"m",2019-08-07,37,62,4
"502",3.397691,TRUE,FALSE,TRUE,500,"Wednesday",8,2120,1474,"m",2019-08-07,37,62,4
"503",5.170444,TRUE,FALSE,TRUE,500,"Wednesday",8,2120,1474,"m",2019-08-07,37,62,4
"504",4.629997,TRUE,FALSE,TRUE,500,"Wednesday",8,2120,1474,"m",2019-08-07,37,62,4
"505",6.681287,TRUE,FALSE,TRUE,500,"Thursday",8,2120,1474,"m",2019-08-08,37,62,4
"506",5.394946,TRUE,FALSE,TRUE,500,"Thursday",8,2120,1474,"m",2019-08-08,37,62,4
"507",5.372973,TRUE,FALSE,TRUE,500,"Thursday",8,2120,1474,"m",2019-08-08,37,62,4
"508",5.078061,TRUE,FALSE,TRUE,500,"Thursday",8,2120,1474,"m",2019-08-08,37,62,4
"509",3.571296,TRUE,FALSE,TRUE,500,"Thursday",8,2120,1474,"m",2019-08-08,37,62,4
"510",2.253273,TRUE,FALSE,TRUE,500,"Thursday",8,2120,1474,"m",2019-08-08,37,62,4
"511",6.200318,TRUE,TRUE,TRUE,500,"Friday",8,2120,1474,"m",2019-08-09,37,62,4
"512",5.375112,TRUE,TRUE,TRUE,500,"Friday",8,2120,1474,"m",2019-08-09,37,62,4
"513",3.794502,TRUE,TRUE,TRUE,500,"Friday",8,2120,1474,"m",2019-08-09,37,62,4
"514",4.841583,TRUE,TRUE,TRUE,500,"Friday",8,2120,1474,"m",2019-08-09,37,62,4
"515",5.468281,TRUE,TRUE,TRUE,500,"Friday",8,2120,1474,"m",2019-08-09,37,62,4
